TimestampISO,Field,DeviationPct,BirdeyeValue,BitqueryValue,Token
2026-02-22T06:30:00.000Z,open,2.040949,0.000003399481786735977,0.0000034695788,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T06:30:00.000Z,low,2.040949,0.000003399481786735977,0.0000034695788,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T06:46:00.000Z,open,6.288532,0.0000035541146943323975,0.0000033374263,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T06:46:00.000Z,high,6.191707,0.0000035541146943323975,0.0000033406625,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T06:55:00.000Z,open,6.275206,0.0000033412015842519005,0.0000031379127,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T06:55:00.000Z,high,6.275206,0.0000033412015842519005,0.0000031379127,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T07:00:00.000Z,open,3.149899,0.000003138504568974854,0.0000032389462,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T07:00:00.000Z,low,3.149899,0.000003138504568974854,0.0000032389462,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T07:19:00.000Z,open,2.010696,0.0000031166584899125664,0.0000030546157,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T07:19:00.000Z,high,2.010696,0.0000031166584899125664,0.0000030546157,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T08:19:00.000Z,high,5.270273,0.0000030245256390738388,0.0000031882405,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T09:02:00.000Z,open,3.199447,0.000003023791108257929,0.0000029285698,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
2026-02-22T09:26:00.000Z,open,2.151013,0.0000029007148978284403,0.000002963788,9nvFdZQwdkL5NrDQ8MviTJX4PTad2gxuWH8y7ajqpump
